date;parcelle;bloc;variete;culture;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;h-tige 2;H_tige_verte;nb_piqures;Piqures;Pollen_beetle;splitting;nb_ramification;bushy;Tortuotype;tortuo_A;tortuo_B;tortuo_C
02.11.2022;52;2;1;asso;6;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;7;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;8;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;9;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;10;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;11;10;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;12;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;13;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;14;9;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;1;asso;15;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;1;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;2;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;3;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;4;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;5;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;6;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;7;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;8;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;9;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;10;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;11;9;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;12;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;13;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;14;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;2;2;asso;15;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;1;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;2;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;3;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;4;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;5;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;6;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;7;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;8;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;9;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;10;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;11;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;12;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;13;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;14;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;3;mono;15;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;1;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;2;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;3;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;4;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;5;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;6;9;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;7;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;8;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;9;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;10;9;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;11;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;12;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;13;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;14;3;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;4;mono;15;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;1;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;2;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;3;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;4;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;5;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;6;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;7;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;8;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;9;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;10;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;11;10;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;12;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;13;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;14;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;2;mono;15;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;1;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;2;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;3;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;4;6;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;5;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;6;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;7;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;8;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;9;5;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;10;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;11;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;12;3;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;13;4;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;14;7;;na;na;;;;#VALEUR!;;0;;;;;;;;
02.11.2022;52;3;1;mono;15;8;;na;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;1;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;2;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;3;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;4;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;5;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;6;na;;22;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;7;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;8;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;9;na;;22;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;10;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;11;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;12;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;13;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;14;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;asso;15;na;;2;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;1;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;2;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;3;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;4;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;5;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;6;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;7;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;8;na;;22;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;9;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;10;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;11;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;12;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;13;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;14;na;;4;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;asso;15;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;1;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;2;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;3;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;4;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;5;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;6;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;7;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;8;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;9;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;10;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;11;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;12;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;13;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;14;na;;22;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;asso;15;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;1;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;2;na;;20;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;3;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;4;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;5;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;6;na;;16;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;7;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;8;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;9;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;10;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;11;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;12;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;13;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;14;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;asso;15;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;1;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;2;na;;26;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;3;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;4;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;5;na;;21;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;6;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;7;na;;26;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;8;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;9;na;;27;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;10;na;;26;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;11;na;;16;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;12;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;13;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;14;na;;21;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;1;mono;15;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;1;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;2;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;3;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;4;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;5;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;6;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;7;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;8;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;9;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;10;na;;16;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;11;na;;22;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;12;na;;21;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;13;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;14;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;4;mono;15;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;1;na;;16;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;2;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;3;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;4;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;5;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;6;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;7;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;8;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;9;na;;16;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;10;na;;16;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;11;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;12;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;13;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;14;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;3;mono;15;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;1;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;2;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;3;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;4;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;5;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;6;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;7;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;8;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;9;na;;2;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;10;na;;4;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;11;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;12;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;13;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;14;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;1;2;mono;15;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;1;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;2;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;3;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;4;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;5;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;6;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;7;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;8;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;9;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;10;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;11;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;12;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;13;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;14;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;3;asso;15;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;1;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;2;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;3;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;4;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;5;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;6;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;7;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;8;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;9;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;10;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;11;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;12;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;13;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;14;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;1;asso;15;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;1;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;2;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;3;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;4;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;5;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;6;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;7;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;8;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;9;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;10;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;11;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;12;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;13;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;14;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;2;asso;15;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;1;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;2;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;3;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;4;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;5;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;6;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;7;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;8;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;9;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;10;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;11;na;;14;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;12;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;13;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;14;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;3;4;asso;15;na;;13;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;1;na;;21;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;2;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;3;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;4;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;5;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;6;na;;10;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;7;na;;18;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;8;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;9;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;10;na;;16;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;11;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;12;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;13;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;14;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;3;mono;15;na;;6;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;1;na;;19;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;2;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;3;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;4;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;5;na;;5;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;6;na;;17;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;7;na;;15;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;8;na;;11;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;9;na;;7;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;10;na;;9;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;11;na;;20;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;12;na;;8;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;13;na;;2;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;14;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
08.11.2022;52;2;2;mono;15;na;;12;na;;;;#VALEUR!;;0;;;;;;;;
