variete;culture;bac;bloc;plante;date;no_feuille;ramif_bf_winter;Ramification;feuille_morte;H_total;stade_BBCH;H_ramification_haute;H_ramification_basse
feliciano;asso;5;sudouest;1; 2022.05.23;12;;no;no;19.5;;;
feliciano;asso;5;sudouest;1; 2022.05.23;13;;no;no;19.5;;;
feliciano;asso;5;sudouest;1; 2022.05.23;14;;no;no;19.5;;;
feliciano;asso;5;sudouest;1; 2022.05.23;15;;no;no;19.5;;;
feliciano;asso;5;sudouest;2; 2022.05.23;cot1;;no;yes;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;cot2;;no;yes;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;1;;no;yes;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;2;;no;yes;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;3;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;4;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;5;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;6;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;7;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;8;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;9;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;10;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;11;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;12;;no;no;19;;;
feliciano;asso;5;sudouest;2; 2022.05.23;13;;no;no;19;;;
feliciano;asso;5;sudouest;3; 2022.05.23;cot1;;no;yes;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;cot2;;no;yes;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;1;;no;yes;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;2;;no;yes;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;3;;no;yes;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;4;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;5;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;6;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;7;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;8;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;9;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;10;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;11;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;12;;no;no;23.5;;;
feliciano;asso;5;sudouest;3; 2022.05.23;13;;no;no;23.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;cot1;;no;yes;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;cot2;;no;yes;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;1;;no;yes;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;2;;no;yes;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;3;;no;no;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;4;;no;no;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;5;;no;no;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;6;;no;no;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;7;;no;no;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;8;;no;no;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;9;;no;no;17.5;;;
feliciano;asso;5;sudouest;4; 2022.05.23;10;;no;no;17.5;;;
mambo;asso;5;sudouest;1; 2022.05.23;cot1;;no;yes;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;cot2;;no;yes;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;1;;no;yes;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;2;;no;yes;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;3;;no;yes;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;4;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;5;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;6;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;7;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;8;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;9;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;10;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;11;;no;no;14;;;
mambo;asso;5;sudouest;1; 2022.05.23;12;;no;no;14;;;
mambo;asso;5;sudouest;2; 2022.05.23;cot1;;no;yes;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;cot2;;no;yes;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;1;;no;yes;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;2;;no;yes;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;3;;no;yes;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;4;;no;no;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;5;;no;no;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;6;;no;no;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;7;;no;no;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;8;;no;no;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;9;;no;no;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;10;;no;no;10;;;
mambo;asso;5;sudouest;2; 2022.05.23;11;;no;no;10;;;
mambo;asso;5;sudouest;3; 2022.05.23;cot1;;no;yes;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;cot2;;no;yes;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;1;;no;yes;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;2;;no;yes;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;3;;no;yes;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;4;;no;yes;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;5;;no;yes;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;6;;no;no;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;7;;no;no;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;8;;no;no;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;9;;no;no;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;10;;no;no;8.5;;;
mambo;asso;5;sudouest;3; 2022.05.23;11;;no;no;8.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;cot1;;no;yes;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;cot2;;no;yes;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;1;;-1;yes;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;2;;no;yes;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;3;;no;yes;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;4;;no;yes;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;5;;no;no;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;6;;no;no;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;7;;no;no;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;8;;no;no;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;9;;no;no;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;10;;no;no;9.5;;;
mambo;asso;5;sudouest;4; 2022.05.23;11;;no;no;9.5;;;
angelico;asso;5;sudouest;1; 2022.05.23;cot1;;no;yes;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;cot2;;no;yes;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;1;;no;yes;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;2;;no;yes;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;3;;no;yes;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;4;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;5;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;6;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;7;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;8;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;9;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;10;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;11;;no;no;17;;;
angelico;asso;5;sudouest;1; 2022.05.23;12;;no;no;17;;;
angelico;asso;5;sudouest;2; 2022.05.23;cot1;;no;yes;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;cot2;;no;yes;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;1;;no;yes;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;2;;no;yes;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;3;;no;no;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;4;;no;no;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;5;;no;no;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;6;;no;no;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;7;;no;no;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;8;;no;no;16.5;;;
angelico;asso;5;sudouest;2; 2022.05.23;9;;no;no;16.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;cot1;;no;yes;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;cot2;;no;yes;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;1;;no;yes;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;2;;no;yes;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;3;;no;yes;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;4;;no;no;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;5;;no;no;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;6;;no;no;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;7;;no;no;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;8;;no;no;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;9;;no;no;15.5;;;
angelico;asso;5;sudouest;3; 2022.05.23;10;;no;no;15.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;cot1;;no;yes;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;cot2;;no;yes;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;1;;no;yes;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;2;;no;yes;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;3;;no;yes;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;4;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;5;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;6;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;7;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;8;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;5;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;6;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;7;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;8;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;9;;no;no;18.5;;;
angelico;asso;5;sudouest;4; 2022.05.23;10;;no;no;18.5;;;
angelico;mono;4;nordouest;1; 2022.05.23;cot1;;no;yes;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;cot2;;no;yes;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;1;;no;yes;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;2;;no;yes;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;3;;no;yes;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;4;;no;yes;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;5;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;6;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;7;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;8;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;9;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;10;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;11;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;12;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;13;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;14;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;15;;no;no;20;;;
angelico;mono;4;nordouest;1; 2022.05.23;16;;no;no;20;;;
angelico;mono;4;nordouest;2; 2022.05.23;cot1;;no;yes;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;cot2;;no;yes;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;1;;no;yes;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;2;;1;yes;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;3;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;4;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;5;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;6;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;7;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;8;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;9;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;10;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;11;;no;no;15.5;;;
angelico;mono;4;nordouest;2; 2022.05.23;12;;no;no;15.5;;;
angelico;mono;4;nordouest;3; 2022.05.23;cot1;;no;yes;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;cot2;;no;yes;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;1;;no;yes;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;2;;no;yes;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;3;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;4;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;5;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;6;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;7;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;8;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;9;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;10;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;11;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;12;;no;no;19;;;
angelico;mono;4;nordouest;3; 2022.05.23;13;;no;no;19;;;
angelico;mono;4;nordouest;4; 2022.05.23;cot1;;-1;yes;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;cot2;;-2;yes;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;1;;-3;yes;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;2;;no;yes;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;3;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;4;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;5;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;6;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;7;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;8;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;9;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;10;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;11;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;12;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;13;;no;no;16.5;;;
angelico;mono;4;nordouest;4; 2022.05.23;14;;no;no;16.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;cot1;;-1;yes;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;cot2;;no;yes;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;1;;-1;yes;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;2;;no;yes;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;3;;no;yes;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;4;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;5;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;6;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;7;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;8;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;9;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;10;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;11;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;12;;no;no;13.5;;;
mambo;mono;4;nordouest;1; 2022.05.23;13;;no;no;13.5;;;
mambo;mono;4;nordouest;2; 2022.05.23;cot1;;no;yes;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;cot2;;no;yes;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;1;;no;yes;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;2;;no;yes;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;3;;-1;yes;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;4;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;5;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;6;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;7;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;8;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;9;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;10;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;11;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;12;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;13;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;14;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;15;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;16;;no;no;13;;;
mambo;mono;4;nordouest;2; 2022.05.23;17;;no;no;13;;;
mambo;mono;4;nordouest;3; 2022.05.23;cot1;;-1;yes;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;cot2;;no;yes;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;1;;1;yes;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;2;;no;yes;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;3;;no;yes;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;4;;no;yes;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;5;;no;no;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;6;;no;no;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;7;;no;no;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;8;;no;no;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;9;;no;no;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;10;;no;no;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;11;;no;no;10.5;;;
mambo;mono;4;nordouest;3; 2022.05.23;12;;no;no;10.5;;;
mambo;mono;4;nordouest;4; 2022.05.23;cot1;;no;yes;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;cot2;;no;yes;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;1;;-1;yes;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;2;;-2;yes;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;3;;no;yes;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;4;;no;yes;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;5;;no;yes;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;6;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;7;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;8;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;9;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;10;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;11;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;12;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;13;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;14;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;15;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;16;;no;no;14;;;
mambo;mono;4;nordouest;4; 2022.05.23;17;;no;no;14;;;
feliciano;mono;4;nordouest;1; 2022.05.23;cot1;;no;yes;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;cot2;;no;yes;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;1;;no;yes;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;2;;no;yes;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;3;;no;yes;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;4;;no;yes;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;5;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;6;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;7;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;8;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;9;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;10;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;11;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;12;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;13;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;14;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;15;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;16;;no;no;23.5;;;
feliciano;mono;4;nordouest;1; 2022.05.23;17;;no;no;23.5;;;
feliciano;mono;4;nordouest;2; 2022.05.23;cot1;;no;yes;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;cot2;;no;yes;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;1;;no;yes;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;2;;no;yes;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;3;;no;yes;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;4;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;5;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;6;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;7;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;8;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;9;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;10;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;11;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;12;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;13;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;14;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;15;;no;no;22;;;
feliciano;mono;4;nordouest;2; 2022.05.23;16;;no;no;22;;;
feliciano;mono;4;nordouest;3; 2022.05.23;cot1;;no;yes;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;cot2;;no;yes;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;1;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;2;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;3;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;4;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;5;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;6;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;7;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;8;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;9;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;10;;no;no;21.5;;;
feliciano;mono;4;nordouest;3; 2022.05.23;11;;no;no;21.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;cot1;;no;yes;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;cot2;;no;yes;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;1;;no;yes;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;2;;no;yes;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;3;;no;yes;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;4;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;5;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;6;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;7;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;8;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;9;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;10;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;11;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;12;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;13;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;14;;no;no;23.5;;;
feliciano;mono;4;nordouest;4; 2022.05.23;15;;no;no;23.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;cot1;;no;yes;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;cot2;;no;yes;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;1;;no;yes;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;2;;no;yes;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;3;;no;yes;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;4;;no;no;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;5;;no;no;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;6;;no;no;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;7;;no;no;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;8;;no;no;13.5;;;
angelico;mono;3;nordouest;1; 2022.05.23;9;;no;no;13.5;;;
angelico;mono;3;nordouest;2; 2022.05.23;cot1;;no;yes;14;;;
angelico;mono;3;nordouest;2; 2022.05.23;cot2;;no;yes;14;;;
angelico;mono;3;nordouest;2; 2022.05.23;1;;no;yes;14;;;
angelico;mono;3;nordouest;2; 2022.05.23;2;;no;yes;14;;;
angelico;mono;3;nordouest;2; 2022.05.23;3;;no;no;14;;;
